issue_id,bim360_account_id,bim360_project_id,display_id,title,description,type_id,subtype_id,status,assignee_id,assignee_type,due_date,location_id,location_details,linked_document_urn,owner_id,root_cause_id,root_cause_category_id,response,response_by,response_at,opened_by,opened_at,closed_by,closed_at,created_by,created_at,updated_by,updated_at,start_date,deleted_at,snapshot_urn,published
8ff51d13-2fee-4736-bb06-11c47e15d2f8,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,57,test due and assign,"",55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,open,QHNDLTW6FRLX,user,2018-12-13 00:00:00,,,urn:adsk.wipprod:dm.lineage:9mU_LucaQ3e9ie3yN4Fs_g,200809251332541,,,,,,200809251332541,2018-12-06 18:33:16.379199,,,200809251332541,2018-12-06 18:33:16.390578,200809251332541,2018-12-06 18:33:16.390578,,,,
a6b486ab-75a9-4631-95f0-6c4be4d9684a,a4f95080-84fe-4281-8d0a-bd8c885695e0,c4cad199-6b6f-41b1-a35a-f9b2daf8a48b,1,Mangel 1,"",2f10ee24-29d1-416d-a06f-6dbf153b48d6,47898fb2-b733-4480-9db3-442fad2f002c,open,200703271343038,user,2018-12-14 00:00:00,1d2fd70a-1cae-4268-9624-1255fcc47bc1,,urn:adsk.wipprod:dm.lineage:ZoJRwUCVQwmd796OFZ-1Mw,200703271343038,,,,,,200703271343038,2018-12-07 09:00:52.506589,,,200703271343038,2018-12-07 09:00:52.520867,200703271343038,2018-12-07 09:00:52.520867,,,,
bd1e4611-d7f4-4ec8-8ef0-71ce64253972,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,301,Test Issue ,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,,"",2019-02-24 00:00:00,,,urn:adsk.wipprod:dm.lineage:_COiRFBWQrq9dwMwBd8dDQ,200902260532621,,,,,,200902260532621,2019-02-06 20:24:16.88475,,,200902260532621,2019-02-06 20:24:16.894248,200902260532621,2019-02-06 20:24:16.894248,,,,
c0040e41-7348-49ec-9322-8724712fc7cc,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,1,problem here,,16835226-f2e2-4ff8-8bd2-c1ffed83cf7e,2b699841-e908-416c-afcf-54c69750c058,open,,,,,,urn:adsk.wipprod:dm.lineage:IahtMBMETBu_qZXOlb9izw,200809251332541,,,,,,200809251332541,2018-12-17 18:57:15.99108,,,200809251332541,2018-12-17 18:57:16.004116,200809251332541,2018-12-17 18:57:16.004116,,,,
293621b4-8cf5-45a3-9951-fd81307ac048,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,2,new problem,"",16835226-f2e2-4ff8-8bd2-c1ffed83cf7e,2b699841-e908-416c-afcf-54c69750c058,open,B9H7LNY8US6P,user,,,,urn:adsk.wipprod:dm.lineage:IahtMBMETBu_qZXOlb9izw,200809251332541,,,,,,200809251332541,2018-12-17 19:04:25.811627,,,200809251332541,2018-12-17 19:04:25.825837,200809251332541,2018-12-17 19:04:25.825837,,,,
a5cd2fba-86cb-4e16-945b-0396c53a4a77,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,17,Checks of the column width,Needs to check column characteristics ,1fe13fb9-9824-4dd1-8ca6-df9a96544de1,d9bb698b-873c-4e63-b86a-2b75e84250c0,open,,"",2019-03-01 00:00:00,,,urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,APUJJHGB78HT,2019-02-26 10:31:46.513293,,,APUJJHGB78HT,2019-02-26 10:31:46.532238,APUJJHGB78HT,2019-02-26 10:31:46.532238,,,,
5c3bcca2-e8de-4fbb-bb06-51b441a54dab,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,14,Split this window on two parts,Client want to change design of window ,481e6c60-fd3e-4e14-a12a-3bb1d71155d4,9cf40300-ff72-4e6a-8e9d-7e3c32ff90ed,open,APUJJHGB78HT,user,2019-03-01 00:00:00,,Moscow,urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,80a060d3-4647-4352-bd1d-ca93ff4985bc,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,APUJJHGB78HT,2019-02-26 10:24:43.956244,,,APUJJHGB78HT,2019-02-26 10:24:43.979611,APUJJHGB78HT,2019-02-26 10:24:43.979611,,,,
c28dbdec-1adc-4554-b8bb-3fdb32f47a8b,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,15,Client wants to change material of the main door,Client wants to change glass door on wood door,e6a1a077-dc20-4802-9ce9-4382b70c883a,df3a5aec-f406-4ee6-a5e0-9cc4958a472e,open,,"",2019-03-01 00:00:00,,Moscow region,urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,1c39ebf0-5680-4b03-af84-ba910ae2d41c,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,APUJJHGB78HT,2019-02-26 10:26:56.76103,,,APUJJHGB78HT,2019-02-26 10:26:56.776961,APUJJHGB78HT,2019-02-26 10:26:56.776961,,,,
c2c34124-88a2-48d5-8866-09759342ec14,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,16,Needs to create wheelchair ramp on the stairs,Needs to create wheelchair ramp,1fe13fb9-9824-4dd1-8ca6-df9a96544de1,81f623c4-d1a8-46ce-b38e-48f12cc92b56,open,,"",2019-03-01 00:00:00,,"Moscow? Ivana Franko street, 8, 17 floor",urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,APUJJHGB78HT,2019-02-26 10:29:17.967064,,,APUJJHGB78HT,2019-02-26 10:29:17.978974,APUJJHGB78HT,2019-02-26 10:29:17.978974,,,,
b7ad8f6d-a63f-4f15-92d2-ae4d1ed67160,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,19,Remove this window from the project,Wish of client,1fe13fb9-9824-4dd1-8ca6-df9a96544de1,81f623c4-d1a8-46ce-b38e-48f12cc92b56,answered,APUJJHGB78HT,user,2019-03-01 00:00:00,,St. Petersburg,urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,5514ea7c-0ea2-41b0-850e-df5bc9e09e50,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,APUJJHGB78HT,2019-02-26 10:37:26.022284,APUJJHGB78HT,2019-02-26 10:37:03.377408,,,APUJJHGB78HT,2019-02-26 10:37:03.391647,APUJJHGB78HT,2019-02-26 10:37:26.03653,,,,
27bd3ffd-996c-45c2-8b52-b254429803d8,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,18,Checks part number of furniture (tables) ,"",481e6c60-fd3e-4e14-a12a-3bb1d71155d4,9cf40300-ff72-4e6a-8e9d-7e3c32ff90ed,ready_to_inspect,APUJJHGB78HT,user,2019-03-01 00:00:00,,Elektrostal,urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,c9c6217c-ec96-42fe-ba1f-8611850f609e,4cd8807f-a158-429b-97f6-ccef826570b2,,,,APUJJHGB78HT,2019-02-26 10:34:22.577482,,,APUJJHGB78HT,2019-02-26 10:34:22.589295,APUJJHGB78HT,2019-02-26 10:35:21.186938,,,,
7350840a-6eac-4de9-a536-5c9e286bc000,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,20,Expand square of the bathroom,"",1fe13fb9-9824-4dd1-8ca6-df9a96544de1,81f623c4-d1a8-46ce-b38e-48f12cc92b56,void,APUJJHGB78HT,user,2019-03-01 00:00:00,,,urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,5514ea7c-0ea2-41b0-850e-df5bc9e09e50,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,APUJJHGB78HT,2019-02-26 10:39:44.72535,APUJJHGB78HT,2019-02-26 10:40:09.108004,APUJJHGB78HT,2019-02-26 10:39:44.737053,APUJJHGB78HT,2019-02-26 10:40:09.117337,,,,
6571c921-bdef-4090-b13b-643feda71583,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,22,Wall paint defect,Need to fix wall paint defect,481e6c60-fd3e-4e14-a12a-3bb1d71155d4,9cf40300-ff72-4e6a-8e9d-7e3c32ff90ed,open,APUJJHGB78HT,user,2019-03-01 00:00:00,,Moscow region,urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,08afdebc-35fb-4cf4-9c3e-521906250108,93d1b9cb-deb0-4166-9a48-5f0227feaacb,,,,APUJJHGB78HT,2019-02-26 11:54:23.480094,,,APUJJHGB78HT,2019-02-26 11:54:23.502072,APUJJHGB78HT,2019-02-26 11:55:12.035812,,,,
9753ccfa-bce8-4d34-bea1-e6b49e4700af,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,21,Check part number of this furniture,"",1fe13fb9-9824-4dd1-8ca6-df9a96544de1,81f623c4-d1a8-46ce-b38e-48f12cc92b56,open,APUJJHGB78HT,user,2019-03-01 00:00:00,,Moscow,urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,5ef898ac-b931-4e16-9038-9d2f2a2ab0cb,93d1b9cb-deb0-4166-9a48-5f0227feaacb,,,,APUJJHGB78HT,2019-02-26 11:44:54.682265,,,APUJJHGB78HT,2019-02-26 11:44:54.699358,APUJJHGB78HT,2019-02-26 11:45:34.676975,,,,
b31a89b8-94f6-4937-85dc-d7e40fe69a23,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,25,Roof defect,"",7ca6524e-6d99-451d-ab15-38056b96a61f,c8ba456b-d6b2-482a-9839-99b67c4a1406,open,APUJJHGB78HT,user,2019-03-01 00:00:00,,,urn:adsk.wipprod:dm.lineage:yYN0Qy8HRJuGJzbLLnZeQQ,APUJJHGB78HT,da494a0e-1cc6-4531-9613-0dfae5be6eef,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,APUJJHGB78HT,2019-02-26 12:15:00.979847,,,APUJJHGB78HT,2019-02-26 12:15:00.99688,APUJJHGB78HT,2019-02-26 12:16:05.415456,,,,
28a2d2d5-b0ff-40fd-ac79-4e2a69fc3061,a4f95080-84fe-4281-8d0a-bd8c885695e0,0635c8fa-9e40-4d6f-a986-caa42eefbbf8,3,Floor [186384] and Rectangular Duct [928443] - Xiaodong Test,1 clash between Floor [186384] in {3D}_Hospital_L5_Structural.rvt and {3D}_Hospital_L2_HVAC.rvt,42b8ef16-aa9c-4fa3-9a4f-59d924517819,c0ffc6d0-0553-413c-944c-4826befe1972,open,200902260532621,user,2019-01-06 09:03:24,,,urn:adsk.wipprod:dm.lineage:M-iw8joDRG2sSOKkLVC5Ug,200902260532621,,,,,,200902260532621,2019-01-04 09:03:45.454513,,,200902260532621,2019-01-04 09:03:45.466431,200902260532621,2019-01-04 09:03:45.466431,,,,
cced88a0-793f-46cd-a74f-6390be7531a7,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,9,Test Issue,,ef76a82f-ebda-4542-83ea-0ee47c3c3670,fe92d2b8-85ce-4f6b-b2b3-86ef8331232b,open,,,,,,urn:adsk.wipprod:dm.lineage:LWXeD3QdQTakIAG9ZcqNwA,4V4WKQJGGQ7N,,,,,,4V4WKQJGGQ7N,2019-01-10 12:00:15.134297,,,4V4WKQJGGQ7N,2019-01-10 12:00:15.144315,4V4WKQJGGQ7N,2019-01-10 12:00:15.144315,,,,
685961e7-d4d1-4fa4-87ed-c7842af39cd2,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,8,Test Issue,,ef76a82f-ebda-4542-83ea-0ee47c3c3670,fe92d2b8-85ce-4f6b-b2b3-86ef8331232b,open,,,,,,urn:adsk.wipprod:dm.lineage:LWXeD3QdQTakIAG9ZcqNwA,4V4WKQJGGQ7N,,,,,,4V4WKQJGGQ7N,2019-01-10 12:00:14.99351,,,4V4WKQJGGQ7N,2019-01-10 12:00:15.004748,4V4WKQJGGQ7N,2019-01-10 12:00:15.004748,,,,
45f92463-c293-4f4b-9938-73e81c22b0c3,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,299,test for case 3295 -1,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,,"",2019-01-19 00:00:00,,,urn:adsk.wipprod:dm.lineage:vkLfPabPTealtEYoXU6m7w,200902260532621,,,,,,200902260532621,2019-01-14 06:20:44.70704,,,200902260532621,2019-01-14 06:20:44.719353,200902260532621,2019-01-14 06:20:44.719353,,,,
624ae998-2a8d-4a3d-bf21-85433bf5ba73,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,298,test for case 3295 -1 ,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,,"",2019-01-16 00:00:00,,,urn:adsk.wipprod:dm.lineage:vkLfPabPTealtEYoXU6m7w,200902260532621,,,,,,200902260532621,2019-01-14 06:20:27.272239,,,200902260532621,2019-01-14 06:20:27.280726,200902260532621,2019-01-14 06:20:27.280726,,,,
69fe28bc-3d93-4d0e-9264-6dfa356ed751,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,297,test for case 3295,"",59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,,"",2019-01-17 00:00:00,,,urn:adsk.wipprod:dm.lineage:vkLfPabPTealtEYoXU6m7w,200902260532621,,,,,,200902260532621,2019-01-14 06:20:01.439901,,,200902260532621,2019-01-14 06:20:01.449837,200902260532621,2019-01-14 06:20:01.449837,,,,
8ea42adf-7294-405e-9d0d-db3aead96dc5,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,70,new problem,,55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,open,,,,,,urn:adsk.wipprod:dm.lineage:XRBa4lMcTWSSoXBV5az53w,200809251332541,,,,,,200809251332541,2019-04-01 15:05:45.109988,,,200809251332541,2019-04-01 15:05:45.119892,200809251332541,2019-04-01 15:05:45.119892,,,,
e7bc5f24-550a-45e6-8357-23398c4cbbda,a4f95080-84fe-4281-8d0a-bd8c885695e0,b4589cd9-ef9f-44a0-bea9-cc0dbc7f4544,9,bug,,7c5a42c9-b67f-45bb-87eb-6011e8d60f72,a77bdb6a-13d4-4733-a46d-e4683b86b1b2,open,,,,,,urn:adsk.wipprod:dm.lineage:D6xN71sBR7G_w71PG9KD5A,200811200407804,,,,,,200811200407804,2019-04-11 23:06:08.106494,,,200811200407804,2019-04-11 23:06:08.115337,200811200407804,2019-04-11 23:06:08.115337,,,,
b50aa235-5844-46d8-b1b1-744da15b40eb,a4f95080-84fe-4281-8d0a-bd8c885695e0,b4589cd9-ef9f-44a0-bea9-cc0dbc7f4544,8,test,,7c5a42c9-b67f-45bb-87eb-6011e8d60f72,a77bdb6a-13d4-4733-a46d-e4683b86b1b2,open,,,,,,urn:adsk.wipprod:dm.lineage:D6xN71sBR7G_w71PG9KD5A,200811200407804,,,,,,200811200407804,2019-04-11 23:05:33.338932,,,200811200407804,2019-04-11 23:05:33.348589,200811200407804,2019-04-11 23:05:33.348589,,,,
0497eb97-013c-4e25-b332-4629379bc942,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,11,hihihi,,ef76a82f-ebda-4542-83ea-0ee47c3c3670,fe92d2b8-85ce-4f6b-b2b3-86ef8331232b,open,,,,,,urn:adsk.wipprod:dm.lineage:LWXeD3QdQTakIAG9ZcqNwA,4V4WKQJGGQ7N,,,,,,4V4WKQJGGQ7N,2019-01-25 00:24:05.942994,,,4V4WKQJGGQ7N,2019-01-25 00:24:05.952357,4V4WKQJGGQ7N,2019-01-25 00:24:05.952357,,,,
56c993d7-5959-406d-b7e1-a46f7cc44f5a,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,12,faeaggag,,ef76a82f-ebda-4542-83ea-0ee47c3c3670,fe92d2b8-85ce-4f6b-b2b3-86ef8331232b,open,,,,,,urn:adsk.wipprod:dm.lineage:LWXeD3QdQTakIAG9ZcqNwA,4V4WKQJGGQ7N,,,,,,4V4WKQJGGQ7N,2019-01-25 00:29:00.022471,,,4V4WKQJGGQ7N,2019-01-25 00:29:00.035937,4V4WKQJGGQ7N,2019-01-25 00:29:00.035937,,,,
76029347-1cea-4df4-aaaf-d886a5b24939,a4f95080-84fe-4281-8d0a-bd8c885695e0,c5b38f2a-6659-4878-9b9f-dd1755d49ac0,10,test,,ef76a82f-ebda-4542-83ea-0ee47c3c3670,fe92d2b8-85ce-4f6b-b2b3-86ef8331232b,open,,,,,,urn:adsk.wipprod:dm.lineage:LWXeD3QdQTakIAG9ZcqNwA,4V4WKQJGGQ7N,,,,,,4V4WKQJGGQ7N,2019-01-25 00:21:47.696324,,,4V4WKQJGGQ7N,2019-01-25 00:21:47.705287,4V4WKQJGGQ7N,2019-01-25 00:21:47.705287,,,,
f1245334-52f5-4a90-96c1-5f6638489f3a,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,60,Column clash report for version 1,"<a href=""http://localhost:3000/issues/?urn=dXJuOmFkc2sud2lwcHJvZDpmcy5maWxlOnZmLlZSNUdSVFRfVGdXZ29yYkdzcGRkZlE_dmVyc2lvbj0x&id=OTFlMThjMDctMWJhZS00OTQ5LWEwOTMtZTBhNDU1MmJiNDc4LTAwMDI0MjExLCBiMzY3MjcxMC00NzE1LTQyOTgtYTAxMy04Mzg5NjhiMDIxMTYtMDAwMjQzNmYsIGIzNjcyNzEwLTQ3MTUtNDI5OC1hMDEzLTgzODk2OGIwMjExNi0wMDAyNDNlYiwgNjEwZGRiMGEtZjM5Zi00YmQ4LTg3NDctYTgyMzdiZGJiMTJiLTAwMDI0NzkyLCA2MTBkZGIwYS1mMzlmLTRiZDgtODc0Ny1hODIzN2JkYmIxMmItMDAwMjQ4MWMsIDkxZTE4YzA3LTFiYWUtNDk0OS1hMDkzLWUwYTQ1NTJiYjQ3OC0wMDAyNDI5YiwgOTI1YWJhMGQtZjI1NS00NjA1LWFmNmEtOTA0Y2IyNzE5NDE3LTAwMDI0ZTIzLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRiNDcsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGFmNiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0ZDMyLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRhYzUsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGE4NiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0OWVkDQo"" target=""_blank"">Click to view issues</a>",55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,open,,,,,,urn:adsk.wipprod:dm.lineage:VR5GRTT_TgWgorbGspddfQ,200809251332541,,,,,,200809251332541,2019-01-31 12:39:44.090611,,,200809251332541,2019-01-31 12:39:44.099216,200809251332541,2019-01-31 12:39:44.099216,,,,
d5fa7448-72b0-4da2-8298-9a148507e94c,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,62,Column clash report for version 6,"<a href=""http://localhost:3000/issues/?urn=dXJuOmFkc2sud2lwcHJvZDpmcy5maWxlOnZmLnhKRC03N0hBUUpPMTRjdXNocHh0YUE_dmVyc2lvbj02&id=OTFlMThjMDctMWJhZS00OTQ5LWEwOTMtZTBhNDU1MmJiNDc4LTAwMDI0MjExLCBiMzY3MjcxMC00NzE1LTQyOTgtYTAxMy04Mzg5NjhiMDIxMTYtMDAwMjQzNmYsIGIzNjcyNzEwLTQ3MTUtNDI5OC1hMDEzLTgzODk2OGIwMjExNi0wMDAyNDNlYiwgNjEwZGRiMGEtZjM5Zi00YmQ4LTg3NDctYTgyMzdiZGJiMTJiLTAwMDI0NzkyLCA2MTBkZGIwYS1mMzlmLTRiZDgtODc0Ny1hODIzN2JkYmIxMmItMDAwMjQ4MWMsIDkxZTE4YzA3LTFiYWUtNDk0OS1hMDkzLWUwYTQ1NTJiYjQ3OC0wMDAyNDI5YiwgOTI1YWJhMGQtZjI1NS00NjA1LWFmNmEtOTA0Y2IyNzE5NDE3LTAwMDI0ZTIzLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRiNDcsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGFmNiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0ZDMyLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRhYzUsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGE4NiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0OWVkDQo"" target=""_blank"">Click to view issues</a>",55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,open,,,,,,urn:adsk.wipprod:dm.lineage:xJD-77HAQJO14cushpxtaA,200809251332541,,,,,,200809251332541,2019-01-31 13:59:41.192784,,,200809251332541,2019-01-31 13:59:41.201688,200809251332541,2019-01-31 13:59:41.201688,,,,
07c00c87-7541-4fbe-8976-6fdc3c4da0d7,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,63,Column clash report for version 8,"<a href=""http://localhost:3000/issues/?urn=dXJuOmFkc2sud2lwcHJvZDpmcy5maWxlOnZmLnhKRC03N0hBUUpPMTRjdXNocHh0YUE_dmVyc2lvbj04&id=OTFlMThjMDctMWJhZS00OTQ5LWEwOTMtZTBhNDU1MmJiNDc4LTAwMDI0MjExLCBiMzY3MjcxMC00NzE1LTQyOTgtYTAxMy04Mzg5NjhiMDIxMTYtMDAwMjQzNmYsIGIzNjcyNzEwLTQ3MTUtNDI5OC1hMDEzLTgzODk2OGIwMjExNi0wMDAyNDNlYiwgNjEwZGRiMGEtZjM5Zi00YmQ4LTg3NDctYTgyMzdiZGJiMTJiLTAwMDI0NzkyLCA2MTBkZGIwYS1mMzlmLTRiZDgtODc0Ny1hODIzN2JkYmIxMmItMDAwMjQ4MWMsIDkxZTE4YzA3LTFiYWUtNDk0OS1hMDkzLWUwYTQ1NTJiYjQ3OC0wMDAyNDI5YiwgOTI1YWJhMGQtZjI1NS00NjA1LWFmNmEtOTA0Y2IyNzE5NDE3LTAwMDI0ZTIzLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRiNDcsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGFmNiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0ZDMyLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRhYzUsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGE4NiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0OWVkDQo"" target=""_blank"">Click to view issues</a>",55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,open,,,,,,urn:adsk.wipprod:dm.lineage:xJD-77HAQJO14cushpxtaA,200809251332541,,,,,,200809251332541,2019-01-31 14:06:54.504183,,,200809251332541,2019-01-31 14:06:54.512858,200809251332541,2019-01-31 14:06:54.512858,,,,
59c1f423-c3c9-4e18-846b-89194c7d99f8,a4f95080-84fe-4281-8d0a-bd8c885695e0,c4cad199-6b6f-41b1-a35a-f9b2daf8a48b,7,mensch die AHU muss auch weg,Wie blöd muss man sein. Des muss weg !!!! ,2f10ee24-29d1-416d-a06f-6dbf153b48d6,47898fb2-b733-4480-9db3-442fad2f002c,open,YKS7KRT3HRTW,user,2019-02-14 00:00:00,1ab06e12-aa4a-46b7-8a64-9008cd6a30a8,auf dem Dach,urn:adsk.wipprod:dm.lineage:ZoJRwUCVQwmd796OFZ-1Mw,D3ABJQQ463TG,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,D3ABJQQ463TG,2019-01-31 14:19:27.277853,,,D3ABJQQ463TG,2019-01-31 14:19:27.30209,D3ABJQQ463TG,2019-01-31 14:19:27.30209,,,,
1e5aaa9e-23ad-4a3f-a00a-138464a3b59b,a4f95080-84fe-4281-8d0a-bd8c885695e0,c4cad199-6b6f-41b1-a35a-f9b2daf8a48b,6,Hier muss kein Fenster hin,Hey hier muss kein Fenster hin,2f10ee24-29d1-416d-a06f-6dbf153b48d6,47898fb2-b733-4480-9db3-442fad2f002c,open,D3ABJQQ463TG,user,2019-02-01 00:00:00,1ab06e12-aa4a-46b7-8a64-9008cd6a30a8,Auf dem Dach,urn:adsk.wipprod:dm.lineage:ZoJRwUCVQwmd796OFZ-1Mw,D3ABJQQ463TG,80a060d3-4647-4352-bd1d-ca93ff4985bc,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,D3ABJQQ463TG,2019-01-31 14:18:12.677385,,,D3ABJQQ463TG,2019-01-31 14:18:12.692314,D3ABJQQ463TG,2019-01-31 14:18:12.692314,,,,
