issue_type_id,bim360_account_id,bim360_project_id,issue_type,is_active,created_by,created_at,updated_by,updated_at,deleted_by,deleted_at
bd56c2da-b2e7-4d24-a574-40622d805fac,a4f95080-84fe-4281-8d0a-bd8c885695e0,7d45d4d7-0870-40cb-81e4-ac66d3201b68,Coordination,t,,2018-10-16 11:18:49.482,,2018-11-08 05:09:29.588,,
86970f69-c04e-44c2-ab5f-02990453c52f,a4f95080-84fe-4281-8d0a-bd8c885695e0,9ffd675b-e946-41d3-9a10-6193ef94fb54,Design,t,,2018-10-16 11:19:00.806,,2018-11-08 05:49:33.579,,
465a13ac-6480-4652-8426-136ed2383ee2,a4f95080-84fe-4281-8d0a-bd8c885695e0,9ffd675b-e946-41d3-9a10-6193ef94fb54,Coordination,t,,2018-10-16 11:19:00.806,,2018-11-08 05:49:33.583,,
5a98bdf7-6bfc-4d50-b2cf-361e8f8103ed,a4f95080-84fe-4281-8d0a-bd8c885695e0,d04231a9-1881-4605-99c3-0304045bade2,Design,t,,2018-10-16 11:19:07.866,,2018-11-08 05:26:24.868,,
76ef0301-cdbf-4d57-8e66-48d234b88dbc,a4f95080-84fe-4281-8d0a-bd8c885695e0,d04231a9-1881-4605-99c3-0304045bade2,Coordination,t,,2018-10-16 11:19:07.866,,2018-11-08 05:26:24.871,,
7af4a115-fae8-4461-8bbd-9b62162ba9f9,a4f95080-84fe-4281-8d0a-bd8c885695e0,c116a5fa-0569-438d-a346-c2399d52f6ce,Design,t,,2018-10-16 11:19:21.436,,2018-11-08 05:42:34.187,,
38e0aca3-ccff-4d28-a9ab-b9f30df08e51,a4f95080-84fe-4281-8d0a-bd8c885695e0,c116a5fa-0569-438d-a346-c2399d52f6ce,Coordination,t,,2018-10-16 11:19:21.436,,2018-11-08 05:42:34.189,,
3f6e491c-b36d-4291-94ae-49a2e5175230,a4f95080-84fe-4281-8d0a-bd8c885695e0,b15340b9-146e-4905-a04a-e952307293e7,Design,t,,2018-10-16 11:19:43.316,,2018-11-08 05:16:20.699,,
39b129e3-a368-478a-b2ee-fda8abff82f1,a4f95080-84fe-4281-8d0a-bd8c885695e0,b15340b9-146e-4905-a04a-e952307293e7,Coordination,t,,2018-10-16 11:19:43.316,,2018-11-08 05:16:20.703,,
f3e5f855-35c0-4b82-87b0-4b182c275921,a4f95080-84fe-4281-8d0a-bd8c885695e0,841fcdb2-d3e6-438a-8a78-7173011a05d2,Design,t,,2018-10-16 11:24:47.572,,2018-11-08 07:53:48.951,,
2fab0bfc-11c0-4097-bb38-fc1ad19a8810,a4f95080-84fe-4281-8d0a-bd8c885695e0,841fcdb2-d3e6-438a-8a78-7173011a05d2,Coordination,t,,2018-10-16 11:24:47.572,,2018-11-08 07:53:48.953,,
c2f3bfd5-3b33-4681-b515-0faeccc9f7c1,a4f95080-84fe-4281-8d0a-bd8c885695e0,4344f3c5-4299-497b-b3d9-8cd9a7f281eb,Design,t,,2018-10-16 11:25:30.974,,2018-11-08 06:54:17.257,,
361bb5db-48fe-463c-a1c8-2554034fccde,a4f95080-84fe-4281-8d0a-bd8c885695e0,4344f3c5-4299-497b-b3d9-8cd9a7f281eb,Coordination,t,,2018-10-16 11:25:30.974,,2018-11-08 06:54:17.26,,
02a2aac9-a543-45d8-aaca-9818045d8bf4,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,Quality,t,System,2018-11-23 20:02:30.045,System,2018-11-23 20:02:30.045,,
7044002a-9538-4d24-a333-ecb6dcdda110,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,Safety,t,System,2018-11-23 20:02:30.045,System,2018-11-23 20:02:30.045,,
f5539fd8-6796-4b89-ba1c-7896f1b81870,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,Punch List,t,System,2018-11-23 20:02:30.045,System,2018-11-23 20:02:30.045,,
7ca6524e-6d99-451d-ab15-38056b96a61f,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,Commissioning,t,System,2018-11-23 20:02:30.045,System,2018-11-23 20:02:30.045,,
b0373ae2-e8a1-4162-a458-a829edc8f8a8,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,Work List,f,System,2018-11-23 20:02:30.045,System,2018-11-23 20:02:30.045,,
481e6c60-fd3e-4e14-a12a-3bb1d71155d4,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,Observation,t,System,2018-11-23 20:02:30.045,System,2018-11-23 20:02:30.045,,
d113878a-0fa0-4d91-9804-48b592e4a364,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,Warranty,f,System,2018-11-23 20:02:30.045,System,2018-11-23 20:02:30.045,,
e6a1a077-dc20-4802-9ce9-4382b70c883a,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,Coordination,t,System,2018-11-23 20:02:30.045,System,2018-11-23 20:02:30.045,,
1fe13fb9-9824-4dd1-8ca6-df9a96544de1,a4f95080-84fe-4281-8d0a-bd8c885695e0,a12b893c-195a-4451-9c02-40c1d25703f5,Design,t,System,2018-11-23 20:02:30.045,System,2018-11-23 20:02:30.054,,
a2cd1cca-9f82-4caf-85cc-5fec35659232,a4f95080-84fe-4281-8d0a-bd8c885695e0,63aa5109-849e-46cf-8b75-1cded97246f4,Design,t,,2018-10-16 11:26:26.143,,2018-11-08 06:28:35.361,,
75ceb54a-7e83-4154-bf4a-b11c0ec34735,a4f95080-84fe-4281-8d0a-bd8c885695e0,63aa5109-849e-46cf-8b75-1cded97246f4,Coordination,t,,2018-10-16 11:26:26.143,,2018-11-08 06:28:35.364,,
eee30500-9076-499d-97d2-751e54b1911c,a4f95080-84fe-4281-8d0a-bd8c885695e0,390afc13-c61e-4780-afe7-b6bb2429e84f,Design,t,,2018-10-16 11:27:17.861,,2018-11-08 07:48:06.471,,
a90a1a6a-1c2f-46fa-b0a3-eb598f34ebd2,a4f95080-84fe-4281-8d0a-bd8c885695e0,390afc13-c61e-4780-afe7-b6bb2429e84f,Coordination,t,,2018-10-16 11:27:17.861,,2018-11-08 07:48:06.473,,
fc8980d8-3c91-4469-b042-d1de5624ad0d,a4f95080-84fe-4281-8d0a-bd8c885695e0,d08eb78a-7e97-462f-ac04-503ecb49a27b,Design,t,,2018-10-16 11:27:42.246,,2018-11-08 08:03:28.749,,
9208af6d-7539-42d2-b23e-f57550d49489,a4f95080-84fe-4281-8d0a-bd8c885695e0,d08eb78a-7e97-462f-ac04-503ecb49a27b,Coordination,t,,2018-10-16 11:27:42.246,,2018-11-08 08:03:28.752,,
9fdaf295-6c78-43cf-8557-515c7fa7d3c6,a4f95080-84fe-4281-8d0a-bd8c885695e0,83e426a9-8511-4e6e-bf8c-898eda1ed200,Design,t,,2018-10-16 11:28:08.362,,2018-11-08 06:26:24.97,,
30239a4e-9b1a-4d04-ad79-a61feb99c29e,a4f95080-84fe-4281-8d0a-bd8c885695e0,83e426a9-8511-4e6e-bf8c-898eda1ed200,Coordination,t,,2018-10-16 11:28:08.362,,2018-11-08 06:26:24.971,,
c583bd65-ef76-49bf-a416-64832debf4a1,a4f95080-84fe-4281-8d0a-bd8c885695e0,e3186295-48a6-4569-9473-55eae29c8a18,Design,t,,2018-10-16 11:28:11.076,,2018-11-08 06:56:26.523,,
8915b106-4409-4d70-bc23-6fa32c5bde5b,a4f95080-84fe-4281-8d0a-bd8c885695e0,e3186295-48a6-4569-9473-55eae29c8a18,Coordination,t,,2018-10-16 11:28:11.076,,2018-11-08 06:56:26.525,,
886ce30c-eee0-4b64-9299-f2486acd9e3c,a4f95080-84fe-4281-8d0a-bd8c885695e0,65b7203c-64c7-4f18-8ee0-8ba9345195dc,Design,t,,2018-10-16 11:30:32.915,,2018-11-08 05:50:37.935,,
d122a8dc-c0b6-4d82-a6b4-005f35f94c0e,a4f95080-84fe-4281-8d0a-bd8c885695e0,65b7203c-64c7-4f18-8ee0-8ba9345195dc,Coordination,t,,2018-10-16 11:30:32.915,,2018-11-08 05:50:37.938,,
c59ceba1-cd36-41b7-87f5-e4b6662511d2,a4f95080-84fe-4281-8d0a-bd8c885695e0,b95610f4-6ada-49c0-9c86-d01c660b7f2c,Design,t,,2018-10-16 11:35:16.956,,2018-11-08 06:56:31.41,,
420e93d1-df28-49e6-8702-392010d32437,a4f95080-84fe-4281-8d0a-bd8c885695e0,b95610f4-6ada-49c0-9c86-d01c660b7f2c,Coordination,t,,2018-10-16 11:35:16.956,,2018-11-08 06:56:31.412,,
384e968b-ea4b-4360-a45b-ab0426c25be5,a4f95080-84fe-4281-8d0a-bd8c885695e0,2edba188-b871-46f3-acad-2734bc860190,Design,t,,2018-10-16 11:35:21.833,,2018-11-08 05:14:12.671,,
5cbfa136-07dd-40c4-8ba3-9d0f3e47e1f3,a4f95080-84fe-4281-8d0a-bd8c885695e0,2edba188-b871-46f3-acad-2734bc860190,Coordination,t,,2018-10-16 11:35:21.833,,2018-11-08 05:14:12.672,,
b3b61cb9-2ce6-404d-bdaa-415b8e7f1533,a4f95080-84fe-4281-8d0a-bd8c885695e0,db792aab-4c7e-45b7-9038-0b50e04384ef,Design,t,,2018-10-16 11:35:26.11,,2018-11-08 06:41:33.025,,
57afad0a-a4e0-4ef0-a143-2874cffe75b9,a4f95080-84fe-4281-8d0a-bd8c885695e0,db792aab-4c7e-45b7-9038-0b50e04384ef,Coordination,t,,2018-10-16 11:35:26.11,,2018-11-08 06:41:33.027,,
77d892c1-8f25-45ec-b4f9-b6afccf1a204,a4f95080-84fe-4281-8d0a-bd8c885695e0,1d7b8a2d-86c1-40a3-a48e-48029bbf2fa0,Quality,t,System,2019-05-22 03:44:00.04,System,2019-05-22 03:44:00.04,,
c585304c-9f92-49b7-80fe-1f4538e3ba5f,a4f95080-84fe-4281-8d0a-bd8c885695e0,1d7b8a2d-86c1-40a3-a48e-48029bbf2fa0,Safety,t,System,2019-05-22 03:44:00.04,System,2019-05-22 03:44:00.04,,
a8c0ce4b-da97-4631-8913-bbe52bfa029d,a4f95080-84fe-4281-8d0a-bd8c885695e0,1d7b8a2d-86c1-40a3-a48e-48029bbf2fa0,Punch List,t,System,2019-05-22 03:44:00.04,System,2019-05-22 03:44:00.04,,
494059a6-8197-48e7-8ecd-c0a41ad90394,a4f95080-84fe-4281-8d0a-bd8c885695e0,1d7b8a2d-86c1-40a3-a48e-48029bbf2fa0,Commissioning,t,System,2019-05-22 03:44:00.04,System,2019-05-22 03:44:00.04,,
7eb7cbe7-f62b-4a8d-98df-f4217b770173,a4f95080-84fe-4281-8d0a-bd8c885695e0,1d7b8a2d-86c1-40a3-a48e-48029bbf2fa0,Work List,f,System,2019-05-22 03:44:00.04,System,2019-05-22 03:44:00.04,,
a4dc7b49-32ff-4159-9d68-34efd864403c,a4f95080-84fe-4281-8d0a-bd8c885695e0,1d7b8a2d-86c1-40a3-a48e-48029bbf2fa0,Observation,t,System,2019-05-22 03:44:00.04,System,2019-05-22 03:44:00.04,,
67937e1c-d0b0-4861-8225-8ca7448ba0eb,a4f95080-84fe-4281-8d0a-bd8c885695e0,1d7b8a2d-86c1-40a3-a48e-48029bbf2fa0,Warranty,f,System,2019-05-22 03:44:00.04,System,2019-05-22 03:44:00.04,,
c2b7c737-3963-406c-9abf-fb7a5f87b67d,a4f95080-84fe-4281-8d0a-bd8c885695e0,1d7b8a2d-86c1-40a3-a48e-48029bbf2fa0,Coordination,t,System,2019-05-22 03:44:00.04,System,2019-05-22 03:44:00.04,,
4adb4387-32ae-46fd-a045-64fc25ca3b67,a4f95080-84fe-4281-8d0a-bd8c885695e0,1d7b8a2d-86c1-40a3-a48e-48029bbf2fa0,Design,t,System,2019-05-22 03:44:00.04,System,2019-05-22 03:44:00.06,,
c519527c-11ab-4116-b8cf-fb00b0b8ea22,a4f95080-84fe-4281-8d0a-bd8c885695e0,33137851-01d4-4f96-8dcc-7992863d417a,Design,t,,2018-10-16 11:36:20.155,,2018-11-08 06:56:04.692,,
4a6df66f-bfcb-42fa-b575-b62855f33a94,a4f95080-84fe-4281-8d0a-bd8c885695e0,33137851-01d4-4f96-8dcc-7992863d417a,Coordination,t,,2018-10-16 11:36:20.155,,2018-11-08 06:56:04.694,,
307a4b00-72ef-4612-9d54-ca1d4b22c22a,a4f95080-84fe-4281-8d0a-bd8c885695e0,e4409971-59ec-4418-9799-add1b115affc,Design,t,,2018-10-16 11:36:23.15,,2018-11-08 05:12:01.857,,
a2cebb83-40e9-4e5b-9c0a-a379084c4d49,a4f95080-84fe-4281-8d0a-bd8c885695e0,e4409971-59ec-4418-9799-add1b115affc,Coordination,t,,2018-10-16 11:36:23.15,,2018-11-08 05:12:01.86,,
cf8824b2-4eb5-4354-92d8-25dc8698c998,a4f95080-84fe-4281-8d0a-bd8c885695e0,fed847ee-c216-4de9-a73e-58f57ac2713f,Design,t,,2018-10-16 11:36:32.281,,2018-11-08 07:05:24.342,,
27f19896-d9b4-49ea-8e3d-b2cd1fe308bf,a4f95080-84fe-4281-8d0a-bd8c885695e0,fed847ee-c216-4de9-a73e-58f57ac2713f,Coordination,t,,2018-10-16 11:36:32.281,,2018-11-08 07:05:24.345,,
605601d5-908e-4d75-82e1-57bd95a3d626,a4f95080-84fe-4281-8d0a-bd8c885695e0,1b19c268-b6ad-491f-addb-20c7e849da9b,Design,t,,2018-10-16 11:36:35.593,,2018-11-08 05:28:56.415,,
1bd8f0d5-1d11-4959-9ec2-8bb6d1612b81,a4f95080-84fe-4281-8d0a-bd8c885695e0,1b19c268-b6ad-491f-addb-20c7e849da9b,Coordination,t,,2018-10-16 11:36:35.593,,2018-11-08 05:28:56.417,,
2f6808c2-266b-42ca-9965-dded423641b2,a4f95080-84fe-4281-8d0a-bd8c885695e0,43a50f41-e2f3-40ec-b40c-506e73e7d9f1,Design,t,,2018-10-16 11:39:30.211,,2018-11-08 05:11:44.702,,
39f68379-6f0b-4f77-b18a-0cf35cc069a0,a4f95080-84fe-4281-8d0a-bd8c885695e0,43a50f41-e2f3-40ec-b40c-506e73e7d9f1,Coordination,t,,2018-10-16 11:39:30.211,,2018-11-08 05:11:44.706,,
42b8ef16-aa9c-4fa3-9a4f-59d924517819,a4f95080-84fe-4281-8d0a-bd8c885695e0,0635c8fa-9e40-4d6f-a986-caa42eefbbf8,Design,t,,2018-10-16 11:40:01.131,,2018-11-08 05:17:25.435,,
ce489de9-8e4e-455e-9a26-c618a5ce3d81,a4f95080-84fe-4281-8d0a-bd8c885695e0,0635c8fa-9e40-4d6f-a986-caa42eefbbf8,Coordination,t,,2018-10-16 11:40:01.131,,2018-11-08 05:17:25.438,,
a0f1f4b2-9a77-478b-aba7-319b2d9db94a,a4f95080-84fe-4281-8d0a-bd8c885695e0,0a82fa81-a25b-4d7d-b06b-197aad518b9c,Design,t,,2018-10-16 11:41:47.825,,2018-11-08 06:27:14.763,,
260bc1ca-d51d-479f-81eb-fa91ef919f69,a4f95080-84fe-4281-8d0a-bd8c885695e0,0a82fa81-a25b-4d7d-b06b-197aad518b9c,Coordination,t,,2018-10-16 11:41:47.825,,2018-11-08 06:27:14.767,,
10f1c8d4-406f-4965-971c-5568be88f67b,a4f95080-84fe-4281-8d0a-bd8c885695e0,79eab280-7d7d-41ed-9837-effed6ea13b9,Design,t,,2018-10-16 11:41:49.486,,2018-11-08 05:05:47.925,,
cc883839-eff1-426c-ac7b-81afeca2b636,a4f95080-84fe-4281-8d0a-bd8c885695e0,79eab280-7d7d-41ed-9837-effed6ea13b9,Coordination,t,,2018-10-16 11:41:49.486,,2018-11-08 05:05:47.927,,
16e593b7-ea8c-4c15-9917-e01ab7d9d07b,a4f95080-84fe-4281-8d0a-bd8c885695e0,53bb25f4-a6f0-4e59-a548-7ff653813b83,Design,t,,2018-10-16 11:41:58.175,,2018-11-08 05:06:40.424,,
2cae70fc-fc5c-4f09-8d88-83eb0ef25512,a4f95080-84fe-4281-8d0a-bd8c885695e0,f0f4e54f-8e37-4d30-a9e0-805c6dcc71a1,Design,t,,2018-10-16 11:43:21.218,,2018-11-08 05:11:05.523,,
33c43f8c-47cd-49be-bbee-258416e3edb7,a4f95080-84fe-4281-8d0a-bd8c885695e0,f0f4e54f-8e37-4d30-a9e0-805c6dcc71a1,Coordination,t,,2018-10-16 11:43:21.218,,2018-11-08 05:11:05.526,,
7c5a42c9-b67f-45bb-87eb-6011e8d60f72,a4f95080-84fe-4281-8d0a-bd8c885695e0,b4589cd9-ef9f-44a0-bea9-cc0dbc7f4544,Design,t,,2018-10-16 11:44:57.245,,2018-11-08 05:43:25.847,,
31b82af7-72b7-4842-b9fa-451fc62eee46,a4f95080-84fe-4281-8d0a-bd8c885695e0,b4589cd9-ef9f-44a0-bea9-cc0dbc7f4544,Coordination,t,,2018-10-16 11:44:57.245,,2018-11-08 05:43:25.849,,
9ab252ed-ad7f-4f6c-a6b5-7c9e8ae4a334,a4f95080-84fe-4281-8d0a-bd8c885695e0,d1d3e308-f95b-400b-87a3-fd6f6457e897,Design,t,,2018-10-16 11:45:14.971,,2018-11-08 06:02:38.601,,
1a2c77da-1108-48f8-9e24-7d12b8cd1f4d,a4f95080-84fe-4281-8d0a-bd8c885695e0,d1d3e308-f95b-400b-87a3-fd6f6457e897,Coordination,t,,2018-10-16 11:45:14.971,,2018-11-08 06:02:38.605,,
55cd9588-29eb-4aeb-8898-d2e9805073b8,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,Design,t,,2018-10-16 11:45:50.094,,2018-11-08 05:24:26.86,,
c9af3f72-4c1c-471b-b644-178fff60016e,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,Coordination,t,,2018-10-16 11:45:50.094,,2018-11-08 05:24:26.863,,
e3d46d5a-80eb-47ff-9ba0-9a91f3ac5ebc,a4f95080-84fe-4281-8d0a-bd8c885695e0,d8601103-f610-4ace-b768-d3f259437d43,Design,t,,2018-10-16 23:22:00.209,,2018-11-08 07:35:28.132,,
94b51396-d452-4b79-9def-81149a3e3fab,a4f95080-84fe-4281-8d0a-bd8c885695e0,d8601103-f610-4ace-b768-d3f259437d43,Quality,t,,2018-10-16 23:22:00.209,,2018-11-08 07:35:28.132,,
184a6590-238b-41e7-b7a5-314eb47c021c,a4f95080-84fe-4281-8d0a-bd8c885695e0,d8601103-f610-4ace-b768-d3f259437d43,Safety,t,,2018-10-16 23:22:00.209,,2018-11-08 07:35:28.132,,
ffc81b9d-3a42-469d-8c4b-dd10d0eb08b3,a4f95080-84fe-4281-8d0a-bd8c885695e0,d8601103-f610-4ace-b768-d3f259437d43,Punch List,t,,2018-10-16 23:22:00.209,,2018-11-08 07:35:28.132,,
ac5750ce-e353-44a5-9d8b-db6797ea0cae,a4f95080-84fe-4281-8d0a-bd8c885695e0,d8601103-f610-4ace-b768-d3f259437d43,Commissioning,t,,2018-10-16 23:22:00.209,,2018-11-08 07:35:28.132,,
17eac5a7-00af-4809-b13e-7f1d51dd2fe2,a4f95080-84fe-4281-8d0a-bd8c885695e0,d8601103-f610-4ace-b768-d3f259437d43,Work List,f,,2018-10-16 23:22:00.209,,2018-11-08 07:35:28.132,,
6a71548d-b50f-4f3d-b743-a114bdca6361,a4f95080-84fe-4281-8d0a-bd8c885695e0,d8601103-f610-4ace-b768-d3f259437d43,Observation,t,,2018-10-16 23:22:00.209,,2018-11-08 07:35:28.132,,
44ae5741-8010-417c-9658-85264acdfa98,a4f95080-84fe-4281-8d0a-bd8c885695e0,d8601103-f610-4ace-b768-d3f259437d43,Warranty,f,,2018-10-16 23:22:00.209,,2018-11-08 07:35:28.132,,
aed8f236-42e8-4981-a34d-5997f13a3025,a4f95080-84fe-4281-8d0a-bd8c885695e0,d8601103-f610-4ace-b768-d3f259437d43,Coordination,t,,2018-10-16 23:22:00.209,,2018-11-08 07:35:28.134,,
a4a1b435-d1b8-451e-b19c-689ed64d76cf,a4f95080-84fe-4281-8d0a-bd8c885695e0,d9b4f108-ad3b-4588-8876-d97d9e811879,Quality,t,System,2019-06-13 12:20:00.093,System,2019-06-13 12:20:00.093,,
9df3a571-cd70-444f-bea6-6cc9582e9517,a4f95080-84fe-4281-8d0a-bd8c885695e0,d9b4f108-ad3b-4588-8876-d97d9e811879,Safety,t,System,2019-06-13 12:20:00.093,System,2019-06-13 12:20:00.093,,
ce7e1bc2-e4cd-480e-b380-764af4375fe4,a4f95080-84fe-4281-8d0a-bd8c885695e0,d9b4f108-ad3b-4588-8876-d97d9e811879,Punch List,t,System,2019-06-13 12:20:00.093,System,2019-06-13 12:20:00.093,,
7267f15f-1396-4ab2-b4f3-75cf753aebf9,a4f95080-84fe-4281-8d0a-bd8c885695e0,d9b4f108-ad3b-4588-8876-d97d9e811879,Commissioning,t,System,2019-06-13 12:20:00.093,System,2019-06-13 12:20:00.093,,
dcfc1f62-5914-4ee2-9872-7144c8cf5a20,a4f95080-84fe-4281-8d0a-bd8c885695e0,d9b4f108-ad3b-4588-8876-d97d9e811879,Work List,f,System,2019-06-13 12:20:00.093,System,2019-06-13 12:20:00.093,,
6ac56dbc-7a51-46a1-8d25-f2f418468d7b,a4f95080-84fe-4281-8d0a-bd8c885695e0,d9b4f108-ad3b-4588-8876-d97d9e811879,Observation,t,System,2019-06-13 12:20:00.093,System,2019-06-13 12:20:00.093,,
fba06fea-d558-4684-b386-dc00bcf1b13d,a4f95080-84fe-4281-8d0a-bd8c885695e0,d9b4f108-ad3b-4588-8876-d97d9e811879,Warranty,f,System,2019-06-13 12:20:00.093,System,2019-06-13 12:20:00.093,,
f715829a-7174-4dca-a013-bf9f1979528e,a4f95080-84fe-4281-8d0a-bd8c885695e0,d9b4f108-ad3b-4588-8876-d97d9e811879,Coordination,t,System,2019-06-13 12:20:00.093,System,2019-06-13 12:20:00.093,,
4447c398-b724-403b-bb4e-47cf1114ccd5,a4f95080-84fe-4281-8d0a-bd8c885695e0,d9b4f108-ad3b-4588-8876-d97d9e811879,Design,t,System,2019-06-13 12:20:00.093,System,2019-06-13 12:20:00.112,,
16835226-f2e2-4ff8-8bd2-c1ffed83cf7e,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,Design,t,System,2018-12-11 19:17:30.051,System,2018-12-11 19:17:30.068,,
2b19324f-1eb0-4ef3-a9d7-2da686bc576f,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,Quality,t,System,2018-12-11 19:17:30.051,System,2018-12-11 19:17:30.051,,
cc7f1a63-4f8e-44fb-8547-8e22871a4131,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,Safety,t,System,2018-12-11 19:17:30.051,System,2018-12-11 19:17:30.051,,
80f9e683-818b-474b-b5d9-7d4ab56c96b4,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,Punch List,t,System,2018-12-11 19:17:30.051,System,2018-12-11 19:17:30.051,,
864e26c5-df94-40b1-afa6-2732597dae05,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,Commissioning,t,System,2018-12-11 19:17:30.051,System,2018-12-11 19:17:30.051,,
2fb5ed20-3f03-46c0-9b58-5264e1b20fc5,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,Work List,f,System,2018-12-11 19:17:30.051,System,2018-12-11 19:17:30.051,,
e1f444b1-3874-4a3a-8b73-81488375e3e1,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,Observation,t,System,2018-12-11 19:17:30.051,System,2018-12-11 19:17:30.051,,
2b4f0e85-52a0-48ff-ae11-fb5ebcfa87fa,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,Warranty,f,System,2018-12-11 19:17:30.051,System,2018-12-11 19:17:30.051,,
2d3f9097-82bc-4158-89d6-a09a77e23af3,a4f95080-84fe-4281-8d0a-bd8c885695e0,eb7b3150-867a-48b9-b5dd-5885905fbeca,Coordination,t,System,2018-12-11 19:17:30.051,System,2018-12-11 19:17:30.051,,
8273efdf-582d-45c2-ab09-3ce37eaaf170,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,Commissioning,t,System,2018-08-02 08:53:11.465,200902260532621,2019-03-31 14:57:08.436,,
59473ee7-0ba2-40af-9235-badb99c3f0e9,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,Design,t,,2018-10-16 11:44:02.536,,2018-11-08 05:25:53.215,,
1c9cf28a-d087-4a3a-afbc-11d7c4236b2e,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,Quality,t,System,2018-08-02 08:53:11.465,System,2018-11-08 05:25:53.215,,
2dab3355-d84d-4848-9dde-4f239ea8370c,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,Safety,t,System,2018-08-02 08:53:11.465,System,2018-11-08 05:25:53.215,,
16a3da4d-602a-4eca-98c4-bd5bced17704,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,Punch List,t,System,2018-08-02 08:53:11.465,System,2018-11-08 05:25:53.215,,
3a9d19af-9f1a-4c35-93c8-12a7b5aaa794,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,Work List,f,System,2018-08-02 08:53:11.465,System,2018-11-08 05:25:53.215,,
d73dc282-8ff3-44cb-9db9-84e92fdfe024,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,Observation,t,System,2018-08-02 08:53:11.465,System,2018-11-08 05:25:53.215,,
d8ba095a-6f95-4b7a-a506-a4736c829e3c,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,Warranty,f,System,2018-08-02 08:53:11.466,System,2018-11-08 05:25:53.215,,
e962b10e-4bc6-41cf-9e34-cbc34efef9ba,a4f95080-84fe-4281-8d0a-bd8c885695e0,87836a59-4d12-4e44-b7bc-03fd71411be1,Design,t,,2018-11-01 08:20:00.075,,2018-11-08 07:41:57.785,,
9bfa7390-035a-49c7-9c96-0d60f23d7b75,a4f95080-84fe-4281-8d0a-bd8c885695e0,87836a59-4d12-4e44-b7bc-03fd71411be1,Quality,t,,2018-11-01 08:20:00.075,,2018-11-08 07:41:57.785,,
0f4d814b-90b8-472f-b5e5-003249f8b992,a4f95080-84fe-4281-8d0a-bd8c885695e0,87836a59-4d12-4e44-b7bc-03fd71411be1,Safety,t,,2018-11-01 08:20:00.075,,2018-11-08 07:41:57.785,,
e3b61702-dbb4-4937-85e7-48d536f021cd,a4f95080-84fe-4281-8d0a-bd8c885695e0,87836a59-4d12-4e44-b7bc-03fd71411be1,Punch List,t,,2018-11-01 08:20:00.075,,2018-11-08 07:41:57.785,,
99c24f4a-8b18-4a17-ac4d-0ed01d796e2d,a4f95080-84fe-4281-8d0a-bd8c885695e0,87836a59-4d12-4e44-b7bc-03fd71411be1,Commissioning,t,,2018-11-01 08:20:00.075,,2018-11-08 07:41:57.785,,
